LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-108.510243,44.7958619,120,W MAIN ST,,,,,,,ef39e9fbeb95d183
-108.0499864,44.4870917,120,S 2ND ST,,,,,,,336e0b251109c097
-108.3961305,44.8328284,120,W 7TH ST,,,,,,,c50059e440140d79
-108.4298801,44.4438974,120,ELM AVE,,,,,,,9220effed0a80cb5
-108.3861619,44.8408992,150,BIG HORN AVE,,,,,,,935c47adae8f4e03
-108.3970854,44.8354794,175,WASHAKIE AVE,,,,,,,7179505881cdd88b
-108.3974202,44.8353787,191,WASHAKIE AVE,,,,,,,a28f45f28a2a648c
-107.7821848,44.5377166,211,4TH ST,,,,,,,3e24d12ae98e3604
-108.022381,44.3426339,2835,LN  45,,,,,,,4c05c2a1efe89b78
-108.0250444,44.2837305,2836,LN  49,,,,,,,d52a715df76f88cd
-108.0235069,44.2843225,2837,LN  49,,,,,,,fefaca23997c9de8
-108.0217002,44.3835361,2839,LN  42,,,,,,,ba7955e9cf70cdb0
-108.0224675,44.3002294,2839,LN  48,,,,,,,a7054db2b62fbc8a
-108.471865,44.8875129,284,N 1ST  W,,,,,,,d8d3f6ec732c5278
-108.387444,44.8372225,284,E MAIN ST,,,,,,,a533bdbf588f35ad
-108.399416,44.8372368,284,W MAIN ST,,,,,,,293f233e5fa22b46
-108.0205787,44.3416688,2840,LN  45,,,,,,,a4e569dd01c4bb5e
-107.8348061,44.5904237,2840,BEAVER CREEK RD,,,,,,,2db1228ff6200fd5
-108.0203557,44.323219,2844,LN  46,,,,,,,2f202bec298d4f68
-108.3120796,44.9602139,285,CROOKED CREEK RD,,,,,,,4d7e81856e72f2f7
-108.5033766,44.8013866,120,E CLARKS FORK AVE,,,,,,,5d722148e1555b56
-108.4664238,44.8801786,120,E 2ND  S,,,,,,,36c74d98120151f1
-108.4666779,44.8785912,120,E 3RD  S,,,,,,,ecd0914d6ac9d543
-108.5107055,44.7929477,120,W RIVERVIEW AVE,,,,,,,91e013fe8d03a93d
-108.6209065,44.9678825,120,3RD ST,,,,,,,5837340f4e5282f3
-108.5127122,44.7991351,120,N CLOUD PEAK ST,,,,,,,9a782f95db75cd8b
-108.5076409,44.7992301,120,N CENTER ST,,,,,,,2f1fdb0197ea0c23
-108.0570731,44.5014743,1200,N 7TH ST,,,,,,,ac2b7c0022972ef1
-108.5143737,44.8863745,1201,HWY  310,,,,,,,7b611f5fba4d7c8a
-108.3490288,44.4309448,1202,LN  39,,,,,,,ec6a27b1ae638f73
-108.2811072,44.4045175,1209,HWY  30,,,,,,,e49fcf4a20785aac
-108.4723723,44.8801757,150,W 2ND  S,,,,,,,593560ae7f63104c
-108.2086626,44.3962353,1911,LN  43,,,,,,,9c13eaa25abdfa54
-108.0500157,44.4897272,201,1ST AVE N,,,,,,,ecc8e8f0aa4c799f
-107.8281663,44.5874687,2850,BEAVER CREEK RD,,,,,,,62dde7c8b5152e40
-108.0198212,44.3834468,2851,LN  42,,,,,,,dc2010bba8202be0
-108.019574,44.2983761,2852,LN  48,,,,,,,27809a0fc04731e5
-108.0195064,44.382809,2854,LN  42,,,,,,,d876f7b490320fd5
-108.0234165,44.3504473,2856,LN  44 1/2,,,,,,,543ad0ddcb73261c
-108.0102165,44.3107725,2858,LN  48,,,,,,,c9bc0ba2fecbecf8
-107.3059483,44.1695964,286,FS RD  410,,,,,,,ee128a677ea75ef7
-108.4167377,44.4760723,878,LN  36,,,,,,,7ea488106b5de4e7
-108.038603,44.3803778,121,S 4TH ST,,,,,,,ac195cd9f93520b4
-108.3908018,44.8362783,121,E 5TH ST,,,,,,,502f80e7cf8f787e
-108.6208663,44.9705295,121,5TH ST,,,,,,,805baeda22618435
-108.4298462,44.4457879,121,CEDAR AVE,,,,,,,f01600ffac1c9af6
-108.4667543,44.8776025,121,E 4TH  S,,,,,,,2bc4f79320ad70b4
-108.4653603,44.8860864,172,N 2ND  E,,,,,,,e0c167f6afa8d7d3
-108.4622964,44.8806237,175,S 3RD  E,,,,,,,dc3a17f35f9a597e
-107.7397444,44.5523309,1786,HWY  14,,,,,,,10ca2ae1f86269be
-108.509982,44.7969673,20,N HEART MOUNTAIN ST,,,,,,,f98110118c847de0
-108.3833629,44.8401894,208,QUEBEC AVE,,,,,,,dfb700074c52bf3c
-107.9663635,44.2700052,210,LOGAN AVE,,,,,,,84e9eae2f8abe75c
-108.0370306,44.380901,211,E C ST,,,,,,,0a3338e54416290d
-107.9978935,44.4887826,286,HWY  14,,,,,,,d5f87d3adb37737e
-108.463192,44.8822618,299,E 1ST  S,,,,,,,c24dad6541765def
-108.0158533,44.34243,2863,LN  45,,,,,,,38eaad9f89c63bc6
-108.0169261,44.340678,2864,LN  45,,,,,,,92983cda476ad848
-108.0146814,44.290318,2867,LN  49,,,,,,,882de700c826f0ea
-108.018133,44.3388792,2870,LN  45,,,,,,,654e77d7d72ad40b
-108.0150009,44.3834137,2871,LN  42,,,,,,,7fa6f2cef440cb39
-108.0124042,44.3821929,2877,LN  42,,,,,,,e8a00266ed8498a3
-108.0176419,44.5156239,2879,LN  33 1/2,,,,,,,10f3183d2e6cf7d5
-108.4674868,44.8792064,288,S 1ST  E,,,,,,,2a020694e2dbcc37
-107.8230174,44.5810681,2881,BEAVER CREEK RD,,,,,,,dd6e5aac773ce233
-108.0191348,44.3273079,2888,LN  46,,,,,,,fd61405a071cca0a
-108.0111756,44.5139764,2889,RD  29,,,,,,,19f1e9cae4247026
-108.4631897,44.8837742,289,E MAIN ST,,,,,,,4eb93e1399ffd172
-108.5107755,44.8001161,121,W PLATTE AVE,,,,,,,537b90d91bd7298e
-108.0364409,44.3692544,1210,CLOUD PEAK AVE,,,,,,,255a3b0a1bfcb56b
-108.3825704,44.8247905,1211,RD  11 1/2,,,,,,,78cf3d0be9caff7c
-108.3707103,44.8290471,1212,EAST LN,,,,,,,9cdd039fceaa8a64
-108.5115443,44.8855644,1214,HWY  310,,,,,,,68522e691ca6c3ea
-108.3898186,44.8402233,172,E 2ND ST,,,,,,,1df13157111fb751
-107.9915808,44.5116088,200,EAGLE DR,,,,,,,e229684bdace9632
-108.6178778,44.9672944,289,2ND ST,,,,,,,44538b8ce0f653d5
-108.6180531,44.9694314,289,4TH ST,,,,,,,7eee4f6e32ecdc62
-108.5057747,44.7966075,29,E MAIN ST,,,,,,,385c3151a743f52d
-108.5043843,44.7957407,29,S PRYOR ST,,,,,,,6ffe6edcb772e9cd
-108.391541,44.829226,29,E 10TH ST,,,,,,,3833d62a5f140ad6
-108.3929596,44.8392397,29,E 3RD ST,,,,,,,2da46fe33d337790
-108.3753069,44.8409014,29,HWY  14A  E,,,,,,,daee95bd6e1558e0
-108.5088446,44.7947401,29,W SHOSHONE AVE,,,,,,,81e3b89ec6187de8
-108.3875443,44.8402781,290,E 2ND ST,,,,,,,887e6e32e687d831
-108.6180723,44.9679274,290,CEDAR ST,,,,,,,00c3afcb46287220
-108.4697097,44.887877,290,N DIVISION ST,,,,,,,0a24c221161f7e25
-108.3937336,44.8393134,290,SHOSHONE AVE,,,,,,,1133a504fa83a2ef
-108.0092228,44.3784069,2908,LN  42,,,,,,,e18e3c395b86348a
-108.3994897,44.8364667,291,PARK AVE,,,,,,,7f7c337eddd4fd90
-108.0091883,44.3801128,2911,LN  42,,,,,,,70248f91546a2836
-107.8272486,44.5750591,2916,BEAVER CREEK RD,,,,,,,6d1ea8ad5400acfd
-108.3993655,44.8360826,292,PARK AVE,,,,,,,11645c16dbeabd54
-108.1015576,44.5668782,2925,RD  26,,,,,,,ad3d1b9cfec83b89
-107.7743892,44.5964658,2928,HORSE CREEK RD,,,,,,,2a66aefc4748f3d1
-108.3099319,44.8754024,293,HWY  37,,,,,,,2524e820b715b37d
-108.3097802,44.876925,293,HWY  37,,,,,,,788c8f2786bc9523
-108.3220023,44.8385257,294,HWY  14A  E,,,,,,,7acece2f0aefe6b0
-108.3825682,44.8244313,1215,RD  11 1/2,,,,,,,0e87566bcbf81540
-108.3472609,44.5063953,1215,HWY  14/16/20,,,,,,,03bf5d1d59f68ccb
-108.4042854,44.8229599,1218,RD  10 1/2,,,,,,,de06d3dd9a169840
-108.3960666,44.8339751,122,CARMON AVE,,,,,,,782d367b0c53c9ca
-108.4665019,44.8816506,122,E 1ST  S,,,,,,,9af0f7114523c70e
-108.4144298,44.8371339,1915,HWY  310,,,,,,,b2f703c309059323
-108.4226461,44.8006537,294,HWY  32,,,,,,,c09751d88928c76a
-108.4015504,44.8392676,295,HAMPSHIRE AVE,,,,,,,6fdf0f79301ab8fa
-108.4689607,44.8793586,295,S DIVISION ST,,,,,,,2446f0efbb72fc90
-108.4667562,44.8878368,295,N 1ST  E,,,,,,,42cc982149ae5323
-108.4688194,44.8877619,295,N DIVISION ST,,,,,,,758cfd680406a086
-108.4631293,44.8899505,295,E 4TH  N,,,,,,,b545df87543dcaf6
-108.3997058,44.8343614,295,CARMON AVE,,,,,,,3dca68aae5b5ce1a
-108.3995721,44.8339166,296,CARMON AVE,,,,,,,8005be0e06ed5ea7
-108.320823,44.8401928,296,HWY  14A  E,,,,,,,74dadec7245d63fc
-108.3194148,44.841012,297,HWY  14A  E,,,,,,,3a39e63c2816e444
-107.9586994,44.2353234,297,HWY  433,,,,,,,8c85de87cdbd7e13
-108.6174259,44.967947,297,CEDAR ST,,,,,,,73bbc7551971ef00
-108.5354158,44.4092588,298,LN  40 1/2,,,,,,,e419c5362dd95d9f
-108.6178643,44.9705526,299,5TH ST,,,,,,,9efb7044418682b5
-107.9729017,44.4936164,2995,LN  35,,,,,,,5f10ce33b2477a60
-108.5067056,44.7929836,3,S CENTER ST,,,,,,,71468798e6a3b1b8
-108.5075423,44.7965376,3,W MAIN ST,,,,,,,5d8ae3d8e49086a6
-108.5084076,44.8018977,3,W CLARKS FORK AVE,,,,,,,9cd5f323ee491459
-107.602505,44.2477223,3,MAIN ST,,,,,,,1616e1443b7f9950
-108.3941789,44.8276974,30,W 10TH ST,,,,,,,1e07b55c2d0b2220
-108.4702563,44.8816969,30,W 1ST  S,,,,,,,e6611c7651b7524c
-108.46892,44.8757912,30,E 5TH  S,,,,,,,0adf19e15cc32a20
-108.3925906,44.834369,30,E 6TH ST,,,,,,,214b614a7e72e0d5
-108.0554866,44.4895036,30,N 6TH ST,,,,,,,83ed40187b73d0cf
-108.3940293,44.8298791,30,W 9TH ST,,,,,,,c195a3ed2f1b00fc
-107.980399,44.2515686,100,HWY  433,,,,,,,d7bc7eecebbba951
-107.9787957,44.2512719,101,HWY  433,,,,,,,72bcc45d760961f6
-108.5033214,44.7996181,122,E PLATTE AVE,,,,,,,82ff67351fea98de
-108.0640478,44.4720257,122,HWY  16/20,,,,,,,c720007355af5abb
-108.4664431,44.8785914,122,E 3RD  S,,,,,,,f2cdadb2d76d24b9
-107.6015326,44.2454857,122,MEDICINE LODGE ST,,,,,,,8c35f8302b4ea1b4
-108.0578554,44.5017243,1221,N 8TH ST,,,,,,,561f40c4d8f0b11b
-108.4045461,44.8215748,1224,RD  10 1/2,,,,,,,02480ef256db431d
-108.3807304,44.8222995,1225,RD  11 1/2,,,,,,,7d60759825436c64
-108.4663628,44.8862391,148,E 2ND  N,,,,,,,d91486b77dcee1d4
-108.1861367,44.3841183,2030,LN  43,,,,,,,f275bc87dce3b957
-108.0501895,44.4918025,209,3RD AVE N,,,,,,,999415f3862d9c04
-108.5064432,44.7959174,30,E MAIN ST,,,,,,,238764c0f3fdbcac
-108.4697095,44.8840494,30,N DIVISION ST,,,,,,,d6f4c1b2dbfc8da0
-108.0513675,44.488088,30,S 3RD ST,,,,,,,163defdbdcd1baee
-108.6160376,44.8971762,30,LN  7,,,,,,,45e5284a61d706bd
-108.5087733,44.7941938,30,W SHOSHONE AVE,,,,,,,f0c71120aff7b1bb
-108.0542039,44.485573,300,S 5TH ST,,,,,,,4a2ba16835aa6d72
-108.4259567,44.443846,300,4TH ST,,,,,,,d96a53f804239c1c
-107.7772707,44.5352414,300,E 2ND ST,,,,,,,82b9e54cc2803f2c
-107.7828285,44.5369231,300,4TH ST,,,,,,,20c28e5a0528df1f
-108.0559179,44.4921751,300,N 6TH ST,,,,,,,6c5c60740d1abf5c
-108.0514063,44.4932067,300,4TH AVE N,,,,,,,6c11865320fce8d1
-108.4272374,44.4452573,300,CEDAR AVE,,,,,,,bd6fb111542b7dcd
-108.399803,44.8339134,300,CARMON AVE,,,,,,,8dfebb6595ac3b1f
-108.3449849,44.5056063,1228,HWY  14/16/20,,,,,,,5b7ea90242219d7c
-108.3824653,44.8218886,1229,RD  11 1/2,,,,,,,4d36826ab7edbabf
-107.6015984,44.2459429,123,MEDICINE LODGE ST,,,,,,,628ef10a6aad3faa
-108.0495842,44.4905456,123,N 2ND ST,,,,,,,720970d5f0173911
-108.3824878,44.8214855,1231,RD  11 1/2,,,,,,,574586e33d652555
-108.3466243,44.3843173,1235,LN  43,,,,,,,b70eabf550791d03
-107.9653529,44.2669502,1875,HWY  14/20,,,,,,,78fe8f6030ada5fd
-108.3973711,44.8377727,195,W MAIN ST,,,,,,,1138876d9c5b3687
-108.5959828,44.8894836,213,1ST AVE W,,,,,,,c1c3b6e527d511a7
-108.0514893,44.498298,300,9TH AVE N,,,,,,,8df0c5d24ff12add
-108.0513975,44.4901798,300,1ST AVE N,,,,,,,48e572becba2b47d
-108.3876437,44.8388418,300,OREGON AVE,,,,,,,81226a6933cc23e5
-108.0364718,44.3865048,300,NORTH ST,,,,,,,140ada319c609e82
-108.0557709,44.492402,300,N 6TH ST,# 1,,,,,,4d5cd0e52c3542c0
-108.386784,44.835759,300,E 5TH ST,,,,,,,36a9d008b66a1dbf
-108.4280676,44.4436731,300,3RD ST,,,,,,,c7ddd0f17cf6cfce
-108.0517686,44.48938,300,GREYBULL AVE,,,,,,,03e960f92ba1e7d7
-108.0528048,44.4921998,300,N 4TH ST,,,,,,,3c5dfcc98b684a39
-108.0513959,44.4922262,300,3RD AVE N,,,,,,,f3105e57f72b441c
-107.822243,44.5623741,3003,BEAVER CREEK RD,,,,,,,bfcd9c92cb407d50
-108.0536788,44.4854169,301,S 5TH ST,,,,,,,fc9ac13f3999b75e
-108.2765176,44.4011908,301,3RD ST W,,,,,,,496618c61d7c7ad7
-108.0509375,44.4856431,301,S 3RD ST,,,,,,,f5b1432c970e1f5d
-108.0514205,44.491762,301,3RD AVE N,,,,,,,89d02c5b9a633a43
-108.0513937,44.490745,301,2ND AVE N,,,,,,,808fd5cb02608595
-108.4230136,44.4437639,301,5TH ST,,,,,,,762986889d659a47
-108.0378043,44.3763525,301,E WYOMING AVE,,,,,,,b7553f2a8897647d
-108.0513711,44.4875944,301,1ST AVE S,,,,,,,ddf93c6ca018fdbc
-108.3825303,44.8207982,1237,RD  11 1/2,,,,,,,905688f521456820
-108.3937517,44.8204554,1238,RD  11,,,,,,,06552d54be8e7bd8
-108.5037336,44.7977986,124,E YELLOWSTONE AVE,,,,,,,5bef6500a324ca7b
-108.4324252,44.445537,124,S MAIN ST,,,,,,,8366f700fc27463c
-108.5002917,44.7983795,124,N MOUNTAIN VIEW ST,,,,,,,023ba643dac4cd06
-108.3825304,44.8201129,1241,RD  11 1/2,,,,,,,0a925795c940f3ab
-108.0506372,44.3092713,1242,HWY  16/20,,,,,,,4aa5c0c2291d4bd9
-108.0556041,44.5019043,1246,N 6TH ST,,,,,,,949a933089e678c2
-107.8242187,44.521399,1248,HWY  14,,,,,,,d74dbe0b8f42ad6e
-108.504786,44.8861178,1249,HWY  310,,,,,,,ac33634a266c090d
-108.5105673,44.7982946,125,W YELLOWSTONE AVE,,,,,,,8e426d816f64861b
-108.3901791,44.8358,150,E 5TH ST,,,,,,,b51458563d69e8f3
-108.3983653,44.8377856,211,W MAIN ST,,,,,,,f43ab2c01c7d67cb
-107.7786362,44.5736205,3010,HORSE CREEK RD,C,,,,,,075e61ad811ac62d
-107.7798303,44.5733114,3012,HORSE CREEK RD,,,,,,,190871222c894a77
-107.7805114,44.5729116,3014,HORSE CREEK RD,,,,,,,94aefae3107fe8f5
-108.0438443,44.3788275,302,S 7TH ST,,,,,,,4f2166dbccd24380
-108.0568594,44.4917056,302,N 7TH ST,,,,,,,2c00ecf0d4dea06e
-108.4245093,44.8020233,302,HWY  32,,,,,,,4bf488a28970a80d
-108.0378738,44.378843,302,S 3RD ST,,,,,,,ec200dc8f705f4d1
-107.6031201,44.245603,302,S MAIN ST,,,,,,,7e6a5502074ed55f
-108.051411,44.4860738,302,3RD AVE S,,,,,,,cb2a1359a149a41f
-108.2772676,44.4012398,302,3RD ST W,,,,,,,81205c53f91c554a
-108.5118052,44.7940514,125,S CLOUD PEAK ST,,,,,,,55381730d44652a3
-108.3961285,44.8343658,125,CARMON AVE,,,,,,,98154a2de80689c0
-108.5110979,44.7965484,125,W MAIN ST,,,,,,,d2dc6b654df4fdff
-108.3910462,44.8406806,125,E 2ND ST,,,,,,,83b09fd926718242
-108.0509454,44.4875286,125,S 3RD ST,,,,,,,4a2db50700ca40cd
-108.5104328,44.7947833,125,W SHOSHONE AVE,,,,,,,5c2884ddc9c6ac4c
-108.5037965,44.7983388,125,E YELLOWSTONE AVE,,,,,,,5f8dbb5297e710d9
-108.0549893,44.4871867,125,S 6TH ST,,,,,,,487bde75b87cc0af
-108.0492061,44.4876481,125,1ST AVE S,,,,,,,5f7f04d3deaeaa6f
-108.0415579,44.4897192,125,SAGE ST,,,,,,,dffe03af2288c528
-108.3896292,44.8392579,179,E 3RD ST,,,,,,,47ddddbe69aa9c31
-108.4686319,44.8864481,193-2,N DIVISION ST,2,,,,,,a6592e70d6cd4050
-108.0491305,44.3789592,303,CRESCENT DR,,,,,,,9f35ccc454eaa279
-108.0508031,44.378271,303,S 12TH ST,,,,,,,d494ed304ca3de5e
-108.4351978,44.4473233,303,W POPLAR AVE,,,,,,,828dc3aad83b3adb
-107.6025412,44.2456244,303,S MAIN ST,,,,,,,48ae0818335d3636
-108.0513868,44.4853787,303,3RD AVE S,,,,,,,88676ac15891f521
-107.6009873,44.2456434,303,RIVER ST,,,,,,,9d4a939ddea878c8
-108.4353888,44.4466641,304,W POPLAR AVE,,,,,,,1a5f72f3199e82f9
-108.507704,44.8018563,304,N CENTER ST,,,,,,,92f5b95b9ee5dafa
-107.9606989,44.2694099,304,E 1ST ST,,,,,,,a7f38c178dec0c2a
-108.0513613,44.4870993,304,2ND AVE S,,,,,,,19a392d0c5a948f2
-108.0437949,44.3786698,304,S 7TH ST,,,,,,,bca2dea627f671a1
-108.512607,44.8018278,304,N CLOUD PEAK ST,,,,,,,2f59504e8806ec90
-108.5943301,44.8883409,305,CENTRAL AVE,,,,,,,2859cac34a1bef39
-108.3854283,44.8411876,125,BIG HORN AVE,,,,,,,19c240e2f22e6621
-108.3824512,44.8188346,1251,RD  11 1/2,,,,,,,75cb8e7ac7518db9
-108.3403924,44.5053858,1252,HWY  14/16/20,,,,,,,f64c58bcd26b09df
-108.4468244,44.8148511,1255,RD  8 1/2,,,,,,,460788cb095d20d1
-107.9858896,44.5113627,126,ANTELOPE DR,,,,,,,0e6f7cea52729ffc
-108.5979885,44.8908237,126,2ND AVE W,,,,,,,86f9dbb8e69097ff
-108.5106922,44.7933591,126,W RIVERVIEW AVE,,,,,,,d536f1bbfc7f565e
-108.4428588,44.8428085,1770,HWY  310,,,,,,,bb88c817119f05ad
-107.809972,44.6952136,2051,BEAVER CREEK RD,,,,,,,e8d02f7e00181d3d
-108.3971975,44.838809,305,JERSEY AVE,,,,,,,4a16ba3acef99871
-108.0511781,44.4825149,305,6TH AVE S,,,,,,,58876839916bd646
-108.0370316,44.3786404,305,S 3RD ST,,,,,,,e6d91d7d50928337
-108.4035169,44.83882,305,GREAT WESTERN AVE,,,,,,,b8a2f2d609a80084
-107.9897375,44.5087137,305,MULE DEER DR,,,,,,,3b60c67fe81dbcd8
-107.9665033,44.2671654,305,S SHERMAN AVE,,,,,,,5a82148c4ce6ea49
-108.0378165,44.3786442,306,S 3RD ST,,,,,,,f07e7c97d8a7a35e
-108.5832118,44.9566409,306,RD  2,,,,,,,c983e232cbb0b315
-108.3958528,44.8388314,306,KANSAS AVE,,,,,,,a3ec1b30487c7c50
-108.0408308,44.3786867,306,S 5TH ST,,,,,,,8245c429e72faa41
-108.3868149,44.8392371,307,E 3RD ST,,,,,,,b4110fa74dc2d5cc
-108.3183078,44.842662,307,HWY  14A  E,,,,,,,d88959675db52acc
-108.3889687,44.8387981,307,NEVADA AVE,,,,,,,918e61e6dca96cab
-108.3952652,44.8387886,307,KANSAS AVE,,,,,,,3af2f0caf37e1467
-108.401516,44.8388025,307,HAMPSHIRE AVE,,,,,,,06217a85c7936da4
-108.3868857,44.8388109,307,OREGON AVE,,,,,,,1a379544ba829005
-108.3999871,44.8378062,307,W MAIN ST,,,,,,,7d4c9e06ec846b97
-107.8644837,44.5327944,3218,RD  36,,,,,,,f6954a42971c5e93
-108.5106631,44.794211,126,W SHOSHONE AVE,,,,,,,b5d0bc333264df1e
-108.4665101,44.8832638,126,E MAIN ST,,,,,,,7d1983de724675f9
-108.4631583,44.881674,126,S 3RD  E,,,,,,,65c6889c4e72d7f1
-108.3860705,44.8411839,126,BIG HORN AVE,,,,,,,9e1f8215bc4976f3
-108.5108145,44.7978642,126,W YELLOWSTONE AVE,,,,,,,ffb56720850b8575
-108.3960898,44.835,126,WASHAKIE AVE,,,,,,,a81b44aa36764503
-108.0556463,44.4871432,126,S 6TH ST,,,,,,,1f4ae0f5a15e9035
-108.0407215,44.4903863,200,HILLTOP DR,,,,,,,484068496aceac7e
-108.0499375,44.4963103,210,7TH AVE N,,,,,,,774f82d9f4f3e94b
-108.3979854,44.8365059,213,PARK AVE,,,,,,,4a0d5c421a0d9d0e
-107.9767123,44.2476456,3072,LN  51 1/2,,,,,,,8d19687a916e3311
-107.9741682,44.2482701,3075,LN  51 1/2,,,,,,,1f754407d8a548c1
-108.4021267,44.8388135,308,HAMPSHIRE AVE,,,,,,,04f69a9006ffdf28
-107.6030584,44.2453494,308,S MAIN ST,,,,,,,c500225880570595
-108.3998858,44.836096,308,PARK AVE,,,,,,,10d6fe7003693345
-108.0515534,44.4870313,308,2ND AVE S,,,,,,,504cc445dc396b98
-108.4336598,44.4496583,308,CENTER ST,,,,,,,a4418232a858cb40
-108.3854498,44.8388499,308,PENNSYLVANIA AVE,,,,,,,d2e83a3c72842c60
-108.0516112,44.4932062,308,4TH AVE N,,,,,,,502356ca0f39ab59
-108.0481179,44.3777852,308,CRESCENT DR,,,,,,,b5ad99032afa89cb
-108.0515689,44.4911518,308,2ND AVE N,,,,,,,b008ec3a8ee288be
-108.0515972,44.4922016,308,3RD AVE N,,,,,,,ec5810d2d933e89f
-108.0515629,44.4880468,308,1ST AVE S,,,,,,,35bfc752b0310747
-107.6042035,44.2451613,308,S MAIN ST,,,,,,,4b19b63f4db13689
-107.9709517,44.5273815,3088,LN  33,,,,,,,2d8f4b0b8e10b20b
-108.4265839,44.4428753,309,OAK AVE,,,,,,,2eb6cbba1fc80522
-108.0515956,44.4927816,309,4TH AVE N,,,,,,,05cb72e51f7c217c
-108.3827011,44.8176643,1261,RD  11 1/2,,,,,,,f6610bbe4a444b15
-108.3825003,44.8159746,1265,RD  11 1/2,,,,,,,43ae5b9b5a419274
-108.3962283,44.8406285,127,W 2ND ST,,,,,,,1b0bd7f2ba675153
-108.5031202,44.8001442,127,E PLATTE AVE,,,,,,,95a7bc1b8c157889
-108.3961999,44.8365598,127,PARK AVE,,,,,,,7f7d7adb6366a9c3
-108.3906902,44.8393721,127,E 3RD ST,,,,,,,6faf057536dcd1d9
-108.3960473,44.8318287,127,W 8TH ST,,,,,,,c0ee501acc839535
-108.510531,44.7938951,127,W RIVERVIEW AVE,,,,,,,1fdd71f86ed67ed0
-108.4653872,44.8857737,148,N 2ND  E,,,,,,,22714fa03414b2aa
-108.473381,44.8860138,179,N 2ND  W,,,,,,,f8fea43d0bf5bf30
-108.4722217,44.8776135,185,W 4TH  S,,,,,,,b2c6ca74084e089d
-108.4311986,44.4257435,2051,HWY  30,,,,,,,6fd2e8f058956b7d
-108.3867766,44.8406246,309,E 2ND ST,,,,,,,bfbf39b8d0a470f6
-108.3999665,44.8343614,309,CARMON AVE,,,,,,,06f0bd9a67a25126
-108.0516259,44.4948103,309,6TH AVE N,,,,,,,97b4895efe4b2109
-108.0515443,44.485588,309,3RD AVE S,,,,,,,034e16f13afcd31d
-108.4353465,44.453856,309,HUSKY AVE,,,,,,,0ca91c5f5a4b8c48
-108.399448,44.8387603,309,IDAHO AVE,,,,,,,472ab0736a1d7f10
-108.0515629,44.487613,309,1ST AVE S,,,,,,,60ff1572349cef93
-108.0498188,44.377899,309,CRESCENT DR,,,,,,,6785630185d5ddb8
-108.3848041,44.838814,309,PENNSYLVANIA AVE,,,,,,,7af85aaafc0afc1d
-108.0515749,44.4897257,309,1ST AVE N,,,,,,,4fcf782ea59024fd
-108.0515654,44.4917496,309,3RD AVE N,,,,,,,a144afcdb576b17c
-108.0515747,44.4937915,309,5TH AVE N,,,,,,,927c318a39230f8b
-107.7820795,44.5600541,3094,HORSE CREEK RD,,,,,,,bfdfcbdfa1723c19
-108.5958664,44.9665386,127,LN  2 1/2,,,,,,,df2de82408db725d
-108.3961731,44.8354217,127,WASHAKIE AVE,,,,,,,bc785a6e238dd15c
-108.5508333,44.8155555,1270,RD  5,,,,,,,6ac2c2961ab4c1e1
-108.5549767,44.816874,1272,RD  5,,,,,,,de659509144ab2f0
-108.3349939,44.5055197,1272,HWY  14/16/20,,,,,,,7cdf674b887a913d
-108.3397292,44.4012405,1274,LN  41,,,,,,,f917745a7aeeb0f0
-108.362113,44.8141745,1275,RD  12 1/2,,,,,,,033568d8ccd94841
-108.3925068,44.8140776,1277,RD  11,,,,,,,9a49d3d3e6354d84
-108.390722,44.8286529,128,E 10TH ST,,,,,,,9ebd6d17e1c6ffac
-108.3906673,44.8343356,128,E 6TH ST,,,,,,,464841beb42b2f05
-108.2738895,44.4030517,128,MAIN ST,,,,,,,981b40f9442d0f51
-108.3961978,44.8360547,128,PARK AVE,,,,,,,8d50d96cdeb92aaf
-107.7370574,44.5545995,1804,HWY  14,,,,,,,f5648b97fcbb17fb
-108.4654522,44.8885118,193,E 3RD  N,,,,,,,b5a8d49b639036c2
-107.970871,44.2797486,3096,LN  49 1/2,,,,,,,7e77c2b59b957ff2
-108.5118754,44.7951612,31,S CLOUD PEAK ST,,,,,,,6107e61aadc29f5d
-108.3927178,44.8392585,31,E 3RD ST,,,,,,,a5c9e2fd953c2358
-108.3910815,44.8291306,31,E 10TH ST,,,,,,,4f78b064dfc2cccf
-108.4701227,44.879196,31,W 3RD  S,,,,,,,ff357cea11a3d47f
-108.5087732,44.8000825,31,W PLATTE AVE,,,,,,,c2a66b14b8c0239e
-108.4719455,44.8883828,310,N 1ST  W,,,,,,,5f1352d1006996e8
-107.6032791,44.2451446,310,S MAIN ST,,,,,,,e472c2721211b2c1
-108.447164,44.8456704,1161,RD  7,,,,,,,09ddb90b18da8662
-108.3938099,44.8138587,1280,RD  11,,,,,,,fcb804aec2b36be4
-108.2888334,44.4126627,1281,HWY  30,,,,,,,49c44eee7880a2dc
-108.3941556,44.8127473,1284,RD  11,,,,,,,f877a7f037497b14
-108.2737742,44.4018032,129,1ST ST S,,,,,,,20ad279a131e4251
-107.9856525,44.5123967,129,ANTELOPE DR,,,,,,,68e0092863f8854c
-108.4111786,44.8179672,129,HWY  32,,,,,,,7d4be76700ca7baa
-108.3906146,44.8318472,129,E 8TH ST,,,,,,,757cacf6dc25b9fd
-108.5038958,44.7965796,129,E MAIN ST,,,,,,,eb5b628f09fc760a
